iteration, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
176, 3.9464285714285716, 5.650793650793651, 5.507936507936508, 5.6440677966101696, 2.7142857142857144, -8.263157894736842, -8.964285714285714, -9.75, -9.154545454545454, -9.070175438596491, -9.70138888888889, -9.157894736842104, -9.717391304347826, -9.222222222222221, -9.336206896551724, 4.488888888888889, 4.851063829787234, 5.204081632653061, 5.510204081632653, 2.6666666666666665, -2.843137254901961, 3.8275862068965516, 4.55, 1.305084745762712, 1.2115384615384615, 2.0, 4.32, 4.543478260869565, 5.339622641509434, 5.142857142857143, 8.969696969696969, 8.65625, 9.5, 9.209876543209877, 9.0,
177, 4.036363636363636, 6.032258064516129, 5.8125, 5.169491525423729, 3.56140350877193, -7.898876404494382, -9.12396694214876, -9.541984732824428, -9.110091743119266, -9.044642857142858, -9.774834437086092, -9.129310344827585, -9.732394366197184, -9.226086956521739, -9.247863247863247, 4.0, 6.352941176470588, 3.7777777777777777, 6.352941176470588, 3.2564102564102564, -1.3269230769230769, 3.1206896551724137, 5.065573770491803, 1.4385964912280702, 1.8148148148148149, 2.8666666666666667, 3.36734693877551, 4.25531914893617, 5.30188679245283, 5.38, 8.818181818181818, 8.403225806451612, 9.474358974358974, 9.123456790123457, 8.845070422535212,
178, 4.607142857142857, 5.770491803278689, 4.9523809523809526, 5.590163934426229, 3.232142857142857, -8.663461538461538, -9.060344827586206, -9.507692307692308, -9.35135135135135, -9.375, -9.716216216216216, -9.153153153153154, -9.777777777777779, -9.2, -8.935779816513762, 4.826086956521739, 5.23404255319149, 4.23404255319149, 6.122448979591836, 4.7317073170731705, -1.28, 3.754385964912281, 4.603174603174603, 0.9818181818181818, 0.46296296296296297, 3.9782608695652173, 4.8, 3.888888888888889, 6.228070175438597, 5.040816326530612, 8.666666666666666, 8.444444444444445, 9.311688311688311, 9.349397590361447, 9.253333333333334,
179, 4.775862068965517, 6.063492063492063, 5.369230769230769, 5.868852459016393, 1.3392857142857142, -8.596153846153847, -8.946428571428571, -9.40625, -8.99074074074074, -9.157894736842104, -9.787096774193548, -9.097345132743364, -9.748251748251748, -9.293103448275861, -9.212389380530974, 4.4, 6.14, 5.285714285714286, 6.44, 5.023255813953488, 0.4897959183673469, 3.0, 4.524590163934426, 1.9655172413793103, -0.07407407407407407, 3.9130434782608696, 4.375, 3.6222222222222222, 5.910714285714286, 5.03921568627451, 8.359375, 8.387096774193548, 9.6625, 9.289156626506024, 8.710144927536232,
180, 4.87719298245614, 5.6, 4.809523809523809, 5.086206896551724, 3.824561403508772, -8.701923076923077, -8.991071428571429, -9.545454545454545, -9.218181818181819, -9.027027027027026, -9.847133757961783, -9.00900900900901, -9.779310344827586, -9.205128205128204, -9.054054054054054, 5.239130434782608, 5.8979591836734695, 5.25, 5.96, 2.925, -0.5208333333333334, 3.263157894736842, 5.415384615384616, 1.2758620689655173, -0.057692307692307696, 3.7674418604651163, 3.7291666666666665, 3.6, 4.7, 5.0, 8.830769230769231, 8.830769230769231, 8.791666666666666, 9.506024096385541, 8.847222222222221,
181, 4.87719298245614, 5.396551724137931, 5.492307692307692, 5.120689655172414, 3.3636363636363638, -8.322916666666666, -9.017699115044248, -9.510948905109489, -9.35593220338983, -8.855855855855856, -9.904458598726114, -9.135135135135135, -9.815068493150685, -9.220338983050848, -9.090909090909092, 3.7333333333333334, 6.333333333333333, 4.291666666666667, 5.75, 3.675, -1.02, 4.192982456140351, 5.852941176470588, 1.4482758620689655, 1.4259259259259258, 3.186046511627907, 4.36, 4.6875, 5.745454545454545, 6.098039215686274, 8.451612903225806, 8.892307692307693, 9.2987012987013, 9.1, 8.904109589041095,
182, 4.055555555555555, 5.5, 5.878787878787879, 4.090909090909091, 3.8214285714285716, -8.23404255319149, -8.889908256880734, -9.432, -9.037037037037036, -8.88888888888889, -9.853503184713375, -9.169491525423728, -9.820689655172414, -9.179487179487179, -8.972727272727273, 4.521739130434782, 4.808510638297872, 5.0, 6.811320754716981, 4.428571428571429, -1.1764705882352942, 4.864406779661017, 5.791044776119403, 1.7017543859649122, 0.9811320754716981, 3.0, 5.08, 3.4782608695652173, 4.423076923076923, 5.6, 8.646153846153846, 8.65625, 9.564102564102564, 9.341463414634147, 9.027777777777779,
183, 3.925925925925926, 5.709677419354839, 5.0, 4.857142857142857, 2.6363636363636362, -8.80188679245283, -8.944444444444445, -9.63768115942029, -9.357142857142858, -8.843137254901961, -9.830065359477125, -9.347107438016529, -9.78169014084507, -9.245762711864407, -9.036697247706423, 5.0, 5.387755102040816, 5.408163265306122, 6.705882352941177, 4.487804878048781, -0.9803921568627451, 5.169491525423729, 6.588235294117647, 2.0701754385964914, 1.6415094339622642, 4.23404255319149, 3.7291666666666665, 4.127659574468085, 5.0, 5.416666666666667, 8.53225806451613, 8.954545454545455, 9.171052631578947, 9.373493975903614, 9.36,
184, 4.618181818181818, 6.0476190476190474, 5.712121212121212, 5.627118644067797, 4.47457627118644, -8.805555555555555, -8.474747474747474, -9.783625730994151, -9.066666666666666, -9.2, -9.844155844155845, -9.168141592920353, -9.821917808219178, -9.211864406779661, -9.080357142857142, 5.28, 6.230769230769231, 5.72, 6.392156862745098, 5.465116279069767, 0.1509433962264151, 4.035087719298246, 6.464788732394366, 2.966666666666667, 1.5555555555555556, 3.4186046511627906, 4.666666666666667, 4.065217391304348, 4.615384615384615, 5.46, 8.515625, 8.666666666666666, 9.569620253164556, 9.170731707317072, 8.6,
185, 5.0181818181818185, 5.4, 5.615384615384615, 4.578947368421052, 2.517857142857143, -8.427083333333334, -8.52, -9.864406779661017, -8.971428571428572, -9.194690265486726, -9.763157894736842, -9.201754385964913, -9.725352112676056, -9.319327731092438, -9.123893805309734, 4.775510204081633, 6.254901960784314, 5.63265306122449, 6.716981132075472, 4.285714285714286, 0.9807692307692307, 4.88135593220339, 6.945945945945946, 0.8596491228070176, 1.6730769230769231, 2.2439024390243905, 4.395833333333333, 4.304347826086956, 5.62962962962963, 5.519230769230769, 8.73015873015873, 8.603174603174603, 9.289473684210526, 9.240963855421686, 8.746478873239436,
186, 3.925925925925926, 5.475409836065574, 6.196969696969697, 5.80327868852459, 2.473684210526316, -8.3125, -8.981481481481481, -9.625, -9.236363636363636, -9.27027027027027, -9.789473684210526, -9.2991452991453, -9.704225352112676, -9.267241379310345, -8.99090909090909, 5.784313725490196, 6.326923076923077, 6.06, 5.9411764705882355, 3.7, 0.7, 4.983333333333333, 6.605633802816901, 2.9310344827586206, 1.4807692307692308, 3.511627906976744, 4.1063829787234045, 4.282608695652174, 5.927272727272728, 5.470588235294118, 8.682539682539682, 8.803030303030303, 9.157894736842104, 9.337349397590362, 9.545454545454545,
187, 4.384615384615385, 5.737704918032787, 5.476923076923077, 5.779661016949152, 2.5925925925925926, -8.303030303030303, -8.159574468085106, -9.518796992481203, -9.117117117117116, -9.072727272727272, -9.814569536423841, -9.106194690265486, -9.859154929577464, -9.310344827586206, -9.098214285714286, 5.461538461538462, 5.191489361702128, 5.647058823529412, 6.2745098039215685, 3.8205128205128207, 0.5384615384615384, 4.192982456140351, 6.763888888888889, 1.912280701754386, 1.509433962264151, 3.282608695652174, 3.5625, 4.25531914893617, 5.314814814814815, 5.615384615384615, 8.93939393939394, 8.419354838709678, 9.448717948717949, 9.488095238095237, 9.5,
188, 3.925925925925926, 5.1, 5.757575757575758, 5.915254237288136, 3.709090909090909, -8.463917525773196, -8.8, -9.457364341085272, -8.754716981132075, -8.952830188679245, -9.733333333333333, -9.289473684210526, -9.748201438848922, -9.375, -9.027522935779816, 4.854166666666667, 5.395833333333333, 4.8979591836734695, 6.2, 3.8, 1.2884615384615385, 4.95, 6.323943661971831, 2.316666666666667, 1.75, 3.4565217391304346, 3.8085106382978724, 3.8297872340425534, 5.2745098039215685, 4.9411764705882355, 8.84375, 8.603174603174603, 9.35064935064935, 9.1875, 9.43421052631579,
189, 3.25, 5.627118644067797, 6.373134328358209, 4.714285714285714, 3.2641509433962264, -8.701923076923077, -8.721153846153847, -9.488549618320612, -9.168141592920353, -8.94, -9.818791946308725, -9.285714285714286, -9.706293706293707, -9.133928571428571, -9.036363636363637, 5.12, 5.64, 5.9, 6.392156862745098, 5.3023255813953485, 1.8679245283018868, 5.229508196721311, 6.8493150684931505, 1.894736842105263, 2.1923076923076925, 4.645833333333333, 4.040816326530612, 4.666666666666667, 5.654545454545454, 6.076923076923077, 8.723076923076922, 8.523809523809524, 9.289473684210526, 9.433734939759036, 9.108108108108109,
190, 3.2264150943396226, 5.655737704918033, 6.2615384615384615, 5.627118644067797, 3.3636363636363638, -8.495049504950495, -9.094017094017094, -9.615942028985508, -8.74074074074074, -8.933333333333334, -9.738255033557047, -9.201754385964913, -9.713286713286713, -9.192982456140351, -9.08108108108108, 5.452830188679245, 6.5, 5.166666666666667, 5.921568627450981, 4.073170731707317, 0.8823529411764706, 4.919354838709677, 5.28125, 2.2711864406779663, 1.5192307692307692, 4.0, 2.6739130434782608, 3.782608695652174, 4.961538461538462, 5.823529411764706, 8.571428571428571, 8.258064516129032, 9.31578947368421, 9.329268292682928, 8.972222222222221,
191, 3.1538461538461537, 5.4576271186440675, 5.833333333333333, 5.583333333333333, 2.9814814814814814, -8.86111111111111, -9.256198347107437, -9.484615384615385, -8.89423076923077, -9.084905660377359, -9.754838709677419, -9.271929824561404, -9.76923076923077, -9.25, -8.981981981981981, 5.388888888888889, 6.313725490196078, 4.895833333333333, 5.770833333333333, 4.589743589743589, 0.84, 4.491525423728813, 6.1940298507462686, 2.6610169491525424, 0.2962962962962963, 2.5454545454545454, 3.4583333333333335, 3.891304347826087, 5.836363636363636, 5.36, 8.9375, 8.76923076923077, 9.210526315789474, 9.148148148148149, 9.095890410958905,
192, 4.303571428571429, 5.838709677419355, 5.59375, 5.206896551724138, 3.732142857142857, -8.770642201834862, -8.75, -9.467213114754099, -8.640776699029127, -8.912621359223301, -9.816993464052288, -9.150442477876107, -9.647482014388489, -9.28695652173913, -9.009345794392523, 6.3559322033898304, 5.469387755102041, 5.083333333333333, 6.24, 5.142857142857143, -0.12244897959183673, 5.968253968253968, 6.605633802816901, 2.3157894736842106, 0.5098039215686274, 1.7073170731707317, 4.020408163265306, 4.282608695652174, 4.653846153846154, 5.38, 8.84375, 8.895522388059701, 9.053333333333333, 9.050632911392405, 9.27027027027027,
193, 4.642857142857143, 5.3559322033898304, 5.545454545454546, 5.5, 2.5283018867924527, -8.962962962962964, -8.869158878504672, -9.313559322033898, -8.62135922330097, -9.067307692307692, -9.789115646258503, -9.265486725663717, -9.801418439716311, -9.198275862068966, -9.12280701754386, 5.0, 5.877551020408164, 4.957446808510638, 6.607843137254902, 4.651162790697675, 0.7843137254901961, 5.135593220338983, 6.044776119402985, 3.4655172413793105, 2.4464285714285716, 2.9302325581395348, 5.096153846153846, 3.311111111111111, 5.836363636363636, 5.224489795918367, 8.53125, 8.703125, 9.538461538461538, 9.304878048780488, 9.175675675675675,
194, 3.2115384615384617, 5.067796610169491, 5.895522388059701, 4.966101694915254, 1.82, -8.682692307692308, -9.140350877192983, -9.435114503816793, -8.953271028037383, -9.207207207207206, -9.845637583892618, -9.0, -9.746376811594203, -9.330508474576272, -9.018691588785046, 5.403846153846154, 6.735849056603773, 5.326530612244898, 6.711538461538462, 4.4523809523809526, 0.19607843137254902, 5.32258064516129, 6.861111111111111, 4.174603174603175, 2.963636363636364, 3.558139534883721, 4.571428571428571, 4.239130434782608, 4.903846153846154, 5.509803921568627, 8.703125, 8.784615384615385, 9.632911392405063, 9.25609756097561, 9.175675675675675,
195, 4.581818181818182, 4.830508474576271, 5.907692307692308, 4.017857142857143, 5.379310344827586, -8.90990990990991, -8.973214285714286, -9.365079365079366, -9.139130434782608, -9.098214285714286, -9.781456953642385, -9.157894736842104, -9.746478873239436, -9.191304347826087, -8.858490566037736, 4.980769230769231, 5.5625, 5.7, 6.078431372549019, 4.1, 0.3673469387755102, 5.225806451612903, 6.457142857142857, 2.8596491228070176, 2.4285714285714284, 3.511627906976744, 4.38, 4.088888888888889, 5.5576923076923075, 5.38, 8.53125, 8.35483870967742, 9.564102564102564, 9.317073170731707, 9.013698630136986,
196, 4.232142857142857, 5.103448275862069, 5.523809523809524, 5.431034482758621, 3.912280701754386, -8.549019607843137, -8.921052631578947, -9.289256198347108, -8.8348623853211, -9.074074074074074, -9.812080536912752, -9.219298245614034, -9.731884057971014, -9.116071428571429, -9.141592920353983, 5.2, 6.3, 5.82, 6.0, 4.4, 1.5576923076923077, 5.9375, 5.9411764705882355, 1.7543859649122806, 2.8727272727272726, 4.222222222222222, 4.884615384615385, 4.804347826086956, 5.245283018867925, 5.490196078431373, 8.555555555555555, 8.327868852459016, 9.531645569620252, 9.36144578313253, 8.98611111111111,
197, 4.055555555555555, 5.935483870967742, 6.318181818181818, 5.816666666666666, 3.6785714285714284, -8.889908256880734, -8.81081081081081, -9.278688524590164, -8.757009345794392, -8.849056603773585, -9.826923076923077, -9.201754385964913, -9.733333333333333, -9.123893805309734, -9.072072072072071, 5.944444444444445, 5.63265306122449, 5.653061224489796, 6.235294117647059, 4.073170731707317, 0.5740740740740741, 6.203125, 6.117647058823529, 3.4915254237288136, 2.0, 4.044444444444444, 2.8043478260869565, 3.9782608695652173, 5.0, 5.42, 8.507936507936508, 8.909090909090908, 9.594936708860759, 9.595238095238095, 8.958333333333334,
198, 5.810344827586207, 6.161290322580645, 5.753846153846154, 5.95, 2.0925925925925926, -8.637254901960784, -9.0, -8.864864864864865, -8.4, -8.656862745098039, -9.8875, -9.08849557522124, -9.73049645390071, -9.333333333333334, -9.018181818181818, 4.886792452830188, 5.083333333333333, 5.448979591836735, 6.2745098039215685, 4.785714285714286, 1.320754716981132, 4.88135593220339, 6.695652173913044, 3.6610169491525424, 2.3333333333333335, 3.0232558139534884, 3.0, 4.666666666666667, 5.796296296296297, 5.9423076923076925, 8.40983606557377, 8.796875, 9.276315789473685, 9.378048780487806, 9.36,
199, 5.017857142857143, 5.435483870967742, 5.815384615384615, 4.228070175438597, 1.2830188679245282, -8.669902912621358, -8.64423076923077, -9.302521008403362, -8.504950495049505, -9.056603773584905, -9.81437125748503, -9.087719298245615, -9.719424460431656, -9.278260869565218, -9.00909090909091, 3.769230769230769, 5.980392156862745, 4.3125, 6.24, 4.857142857142857, 0.04081632653061224, 5.758064516129032, 6.557142857142857, 2.8181818181818183, 2.8947368421052633, 3.0, 3.5576923076923075, 4.340425531914893, 5.4, 6.0754716981132075, 8.746031746031745, 9.074626865671641, 9.5875, 9.28048780487805, 9.191780821917808,
200, 4.553571428571429, 5.983606557377049, 5.317460317460317, 4.627118644067797, 1.9803921568627452, -8.873873873873874, -8.450980392156863, -9.341463414634147, -8.42, -9.20353982300885, -9.848837209302326, -9.121739130434783, -9.742647058823529, -9.35897435897436, -9.018518518518519, 5.481481481481482, 5.58, 5.061224489795919, 6.3, 3.8095238095238093, 2.1320754716981134, 5.887096774193548, 7.22972972972973, 3.4745762711864407, 2.5555555555555554, 3.590909090909091, 3.74, 4.0, 6.072727272727272, 5.980769230769231, 8.491803278688524, 8.428571428571429, 9.186666666666667, 9.341463414634147, 9.175675675675675,
