iteration, c51_1, c51_2, c51_3, c51_4, c51_5, double_q_1, double_q_2, double_q_3, double_q_4, double_q_5, dqn_1, dqn_2, dqn_3, dqn_4, dqn_5, iqn_1, iqn_2, iqn_3, iqn_4, iqn_5, prioritized_1, prioritized_2, prioritized_3, prioritized_4, prioritized_5, qrdqn_1, qrdqn_2, qrdqn_3, qrdqn_4, qrdqn_5, rainbow_1, rainbow_2, rainbow_3, rainbow_4, rainbow_5,
175, 25227.492537313432, 29321.859296482413, 26850.803571428572, 31491.204188481675, 21543.760683760684, 11991.756849315068, 12550.836538461539, 25113.25910931174, 25340.60538116592, 28427.462686567163, 16900.530944625407, 16065.06725146199, 15514.81976744186, 15134.817927170869, 16006.70792079208, 26112.741176470587, 25405.581395348836, 23487.706766917294, 25864.60465116279, 26933.353383458645, 64054.67272727273, 32103.911917098445, 86815.17045454546, 77398.97468354431, 48940.32867132867, 24809.341666666667, 27716.89423076923, 26176.923076923078, 25192.77099236641, 27379.25657894737, 87297.18987341772, 86880.97619047618, 97807.33333333333, 87826.70833333333, 95927.28169014085,
176, 26598.064516129034, 26906.43930635838, 28614.720430107525, 33641.79285714286, 20988.170854271357, 12201.591973244147, 11797.058035714286, 27065.8672985782, 26626.70338983051, 27016.214285714286, 17494.98769230769, 15172.527272727273, 15716.628482972135, 15534.272493573264, 15728.323834196892, 26495.475138121546, 25861.277777777777, 25093.14285714286, 25578.968253968254, 26141.379310344826, 66127.74528301887, 33402.832432432435, 92646.4268292683, 75314.6530612245, 48068.88157894737, 24411.28455284553, 26755.453846153847, 26748.607843137255, 25226.04958677686, 25614.952755905513, 88805.51898734177, 90241.37804878049, 96730.56578947368, 84496.30588235294, 93961.7875,
177, 29779.28025477707, 25556.34946236559, 27893.00518134715, 29378.25657894737, 21072.963730569947, 11762.881967213114, 12874.011583011583, 24729.613636363636, 26696.049504950493, 26992.074074074073, 16472.51735015773, 16251.835858585859, 15091.773371104817, 14350.87087912088, 14913.994923857868, 27132.427419354837, 26533.72807017544, 24388.365384615383, 25827.208053691276, 26301.236641221374, 66431.94230769231, 33821.09782608696, 86596.82022471911, 67857.44329896907, 48764.27358490566, 25371.95867768595, 25979.90780141844, 24511.415094339623, 24806.48062015504, 25490.39285714286, 87597.14864864865, 88069.77647058823, 98199.79761904762, 88041.18518518518, 94768.56338028169,
178, 29025.257142857143, 25878.234449760766, 28250.568527918782, 30874.58620689655, 18811.12, 11411.671428571428, 13047.233898305085, 25611.72244897959, 25814.70588235294, 28616.26785714286, 17169.861788617887, 15315.231578947369, 15009.378151260504, 14452.292307692307, 15003.347338935575, 26552.07284768212, 25608.85616438356, 26870.479591836734, 24582.993827160495, 27272.980392156864, 61956.34545454545, 33099.83233532934, 79527.51485148515, 67270.89795918367, 47999.00625, 25943.647058823528, 27432.290322580644, 27060.165413533836, 25792.781954887218, 26281.253623188404, 86292.84210526316, 88938.39285714286, 100573.83333333333, 88976.5, 94290.10126582278,
179, 26667.190789473683, 24553.751219512196, 30435.662857142856, 29750.69680851064, 22517.88068181818, 11336.907473309608, 12243.259146341463, 25771.073943661973, 27221.41877256318, 27063.8, 16086.497005988023, 16482.796875, 15563.381703470031, 15014.4, 15837.569518716578, 27334.702898550724, 25546.154639175256, 26317.853846153845, 26153.503875968992, 27367.024390243903, 69960.81188118811, 37102.81739130435, 85493.22093023256, 75096.44705882353, 49008.89333333333, 24742.909090909092, 26341.303225806452, 25497.690789473683, 25289.879194630874, 27458.58653846154, 85958.13253012048, 85377.125, 95408.28735632185, 89775.59302325582, 94823.35802469136,
180, 24417.420792079207, 22870.08583690987, 23112.67410714286, 29849.371951219513, 19156.22033898305, 11885.673640167364, 12546.795640326976, 27448.98, 25921.462450592884, 25693.816513761467, 16839.21483375959, 17344.571022727272, 16581.491525423728, 14856.184538653366, 14800.136111111111, 27571.10569105691, 25530.859649122805, 25777.539682539682, 28462.5625, 26035.338842975205, 70639.18, 34171.84507042253, 89630.52873563218, 78273.28, 54923.94017094017, 24756.524475524475, 26092.07738095238, 28285.244755244756, 25352.88785046729, 26571.177083333332, 84137.37333333334, 89473.69047619047, 102736.10126582278, 90862.55952380953, 97594.86301369863,
181, 27521.9263803681, 30079.0, 25980.143564356436, 30887.47120418848, 18555.004, 11090.697802197803, 12397.60546875, 26283.22177419355, 26381.11567164179, 27009.176923076924, 16147.97461928934, 16783.137142857144, 15386.670212765957, 14906.100795755969, 15748.585915492959, 26541.755555555555, 25839.90977443609, 24964.765217391305, 27601.247311827956, 27166.048648648648, 74089.15217391304, 34381.63313609467, 89363.6, 75747.45, 57048.17543859649, 25181.496183206105, 26355.527777777777, 26675.556962025315, 25886.558823529413, 26281.824074074073, 86109.48051948052, 90237.48780487805, 100066.83950617284, 88681.65168539326, 93701.43939393939,
182, 26755.7, 28001.75980392157, 27176.780612244896, 36542.551020408166, 20995.414634146342, 11720.942196531792, 12196.89534883721, 24743.11811023622, 27238.81300813008, 28465.964601769912, 15940.077720207253, 16246.35101010101, 14878.882521489972, 15303.988636363636, 15980.51923076923, 26511.08870967742, 25797.08943089431, 25861.532608695652, 25754.51145038168, 26220.662068965517, 72129.79787234042, 36165.605405405404, 84008.29850746269, 79123.32291666667, 54137.624, 25132.41095890411, 27123.57894736842, 26582.134920634922, 25738.66176470588, 25595.5, 86243.67901234567, 85545.12222222223, 100095.35365853658, 91263.50649350649, 95725.68852459016,
183, 29174.670520231215, 24997.89423076923, 24027.052631578947, 31824.323529411766, 23997.68983957219, 11718.585062240663, 12301.744186046511, 26034.44318181818, 26845.06726457399, 26694.31924882629, 16594.34743202417, 16363.971428571429, 15219.002739726027, 15171.558659217877, 15725.80310880829, 28257.252032520326, 27099.09411764706, 24112.084210526315, 25295.38211382114, 27030.46853146853, 67446.4382022472, 36508.91052631579, 84684.78723404255, 76883.16853932584, 55577.503937007874, 25507.19230769231, 26514.377952755905, 26580.574074074073, 26570.21212121212, 26716.029702970296, 87375.50666666667, 91018.07142857143, 99674.98795180723, 90779.94186046511, 97953.84615384616,
184, 27816.98918918919, 26256.912568306012, 31393.26984126984, 28829.778301886792, 20621.118226600986, 11862.825454545455, 12955.797202797203, 27412.671280276816, 26122.926229508197, 27656.34928229665, 16104.590551181102, 15478.774373259053, 15233.199421965317, 14355.686046511628, 15161.126262626263, 25862.275229357798, 25057.918032786885, 23713.4, 26331.28, 26211.754838709676, 59253.98130841122, 37037.27932960894, 87251.24096385542, 69596.14736842105, 58622.63461538462, 24722.23711340206, 26202.14406779661, 26674.29197080292, 25330.138461538463, 25677.16129032258, 85563.46875, 89677.96470588235, 101616.5890410959, 86749.66666666667, 96414.4647887324,
185, 26286.904191616766, 21417.205741626793, 31630.42372881356, 33454.57608695652, 22475.65486725664, 11699.908366533864, 12433.01968503937, 26347.61788617886, 26493.41592920354, 27168.541984732823, 15609.039215686274, 15889.667763157895, 15699.80895522388, 14521.380471380471, 15233.982578397212, 27466.361538461537, 25738.6, 24181.34375, 24530.201342281878, 26365.689655172413, 58149.161016949154, 36619.51724137931, 84708.6568627451, 75036.37974683545, 56004.43065693431, 24894.41176470588, 27178.840277777777, 26531.008620689656, 25387.97701149425, 25284.385964912282, 85585.26666666666, 88542.25757575757, 99297.22619047618, 86153.2048192771, 94829.49367088608,
186, 27032.51677852349, 26405.737089201877, 29444.321052631578, 33524.42857142857, 19839.49799196787, 11516.131034482758, 12549.009463722397, 26572.495454545453, 26061.25541125541, 27376.14503816794, 16627.866279069767, 16055.271767810027, 15864.996865203762, 15276.184848484849, 14846.742937853107, 27343.690607734807, 25909.187969924813, 25422.466101694914, 25664.116279069767, 25623.20238095238, 62659.94, 35246.00598802395, 89447.48913043478, 73885.8829787234, 49938.98136645963, 24529.92660550459, 25701.840909090908, 25899.51592356688, 26917.5625, 25035.38345864662, 88477.34615384616, 86743.38461538461, 99558.23170731707, 88187.88505747127, 94562.56578947368,
187, 25414.159420289856, 28886.41242937853, 26981.618090452263, 34171.85326086957, 21505.361386138615, 11618.139393939395, 12812.098039215687, 26084.511848341233, 27226.391836734692, 25603.04605263158, 15595.009146341463, 16099.980716253443, 15372.64406779661, 14752.746031746032, 15124.10989010989, 26287.16352201258, 24235.134920634922, 25002.378947368423, 26148.661417322834, 24938.105633802817, 70035.11458333333, 37693.74025974026, 94585.71428571429, 80129.36904761905, 48804.917721518985, 24160.08256880734, 25835.242990654206, 27015.91780821918, 26359.567567567567, 24326.68, 89364.0, 87855.5172413793, 96147.88235294117, 91738.71428571429, 93527.27631578948,
188, 30833.962732919255, 25854.084507042255, 30577.915789473685, 28676.338095238094, 20697.345991561182, 12695.53237410072, 13693.868501529052, 25365.27559055118, 26262.108597285067, 27152.406015037595, 17193.34250764526, 16523.31104651163, 15495.074498567335, 15492.282738095239, 15214.827272727272, 26465.705035971223, 25101.272058823528, 25466.86170212766, 26038.680672268907, 25662.5873015873, 72138.8947368421, 36116.36496350365, 89423.29545454546, 70160.19607843137, 55574.40476190476, 25701.54, 26996.308333333334, 27026.244755244756, 25995.070707070707, 25446.109589041094, 85706.67032967033, 90317.3875, 103873.93670886075, 90774.48780487805, 93932.16279069768,
189, 21569.089285714286, 28664.547297297297, 32016.901734104045, 31729.253333333334, 22125.009756097563, 12637.59375, 12493.489655172414, 25942.983695652172, 25647.821276595743, 26338.132616487455, 15514.562176165804, 15907.823095823096, 16121.864457831325, 14957.860465116279, 16181.853372434018, 25742.81395348837, 25726.747572815533, 25725.086419753086, 26119.71856287425, 25809.5, 70751.84090909091, 36432.13740458015, 88417.75714285714, 70649.91428571429, 56940.34821428572, 25474.514563106797, 26676.492753623188, 26673.10559006211, 25625.528985507248, 27113.14197530864, 85709.45054945054, 88230.06896551725, 99983.70731707317, 86701.48717948717, 94018.28813559322,
190, 26866.125, 25909.657754010695, 30881.04705882353, 28960.94470046083, 25258.242647058825, 11495.489270386266, 12657.132132132132, 26745.304347826088, 25218.860655737706, 26719.310734463277, 15316.57627118644, 16821.518134715025, 16141.349854227405, 14646.93670886076, 15518.153652392946, 26394.80612244898, 26006.344537815126, 26084.830508474577, 27079.256944444445, 26846.92372881356, 66564.98095238095, 38939.16312056738, 83340.85263157895, 68111.26744186046, 55544.657342657345, 24918.762962962963, 27184.17105263158, 26028.794520547945, 25187.895833333332, 26079.1328125, 86676.4625, 89169.63529411764, 99500.5731707317, 89425.75324675324, 94536.44444444444,
191, 24296.457142857143, 26491.736585365852, 30578.44680851064, 31648.141242937854, 24498.088888888888, 12111.035971223022, 12525.92857142857, 27719.960396039605, 26392.668085106383, 26964.026548672566, 16604.75071633238, 16426.390581717453, 15579.00847457627, 14628.878172588833, 15890.617801047121, 26145.48181818182, 24752.4128440367, 27517.043478260868, 25972.816176470587, 26217.760330578512, 68165.07766990291, 40709.74683544304, 84709.72631578948, 78878.15384615384, 52338.07284768212, 22126.29203539823, 27518.0, 25159.09756097561, 24672.18064516129, 26463.645161290322, 85857.35164835164, 89024.96470588235, 101633.18309859154, 89668.8051948052, 94399.33333333333,
192, 26136.11801242236, 27047.080213903744, 30122.728260869564, 35057.37142857143, 24554.341708542714, 11222.271126760563, 12208.82334384858, 25309.594488188977, 27492.911504424777, 27552.23076923077, 16191.06413994169, 15928.475935828877, 15689.09677419355, 14525.770764119601, 14429.238845144357, 26689.426086956522, 25243.251798561152, 26591.24742268041, 25651.35625, 26501.958333333332, 71056.27272727272, 43073.878787878784, 82610.6568627451, 76802.35632183908, 56525.75, 25258.309734513274, 27222.41964285714, 26743.781954887218, 25300.754716981133, 26964.688, 87713.74285714286, 89446.59523809524, 98594.26829268293, 87804.625, 91718.89411764705,
193, 25534.482558139534, 22221.544680851064, 26695.344660194176, 32441.156976744187, 21239.548387096773, 12300.795795795795, 12101.671052631578, 26459.863468634685, 26839.892430278884, 26732.957671957673, 16446.937313432834, 16288.405835543766, 15794.299191374663, 14517.083333333334, 15053.692737430167, 27360.348484848484, 25382.105263157893, 26572.322314049587, 27509.766355140186, 25551.86, 76046.76086956522, 42447.513333333336, 91273.04395604396, 78880.09589041096, 59921.39655172414, 24313.4, 25974.69306930693, 26207.950704225354, 25951.212962962964, 26639.126050420167, 84314.95945945945, 88844.57894736843, 98982.43209876544, 91872.13157894737, 92064.35802469136,
194, 28085.432926829268, 27787.174193548388, 30017.375, 34910.720430107525, 23671.121076233183, 12362.855218855218, 11059.816326530612, 27136.59911894273, 27717.584615384614, 27773.060606060608, 17440.274691358023, 16668.51104972376, 16837.03267973856, 14479.509234828496, 15045.980952380953, 25815.138157894737, 26250.90322580645, 27295.689655172413, 26793.798245614034, 26317.464705882354, 72017.77319587629, 44558.01176470588, 87471.02061855671, 72159.11956521739, 59616.05084745763, 25612.322580645163, 26156.17948717949, 25618.30827067669, 25330.423841059604, 24875.92105263158, 86924.93670886075, 89266.76623376623, 100228.33333333333, 93126.6119402985, 96015.975,
195, 33783.90062111801, 29346.1871657754, 30070.422857142858, 30103.91089108911, 30033.22033898305, 12048.75390625, 12341.45890410959, 26992.928571428572, 26908.590579710144, 27453.398576512456, 15787.037940379403, 17090.874055415617, 15174.898843930636, 15337.549857549857, 16115.19266055046, 27145.398496240603, 25330.46212121212, 24556.775862068964, 27951.225, 26653.236024844722, 69065.86274509804, 44576.61538461538, 87388.27083333333, 71220.29787234042, 62853.76190476191, 25651.216981132075, 25370.776, 26402.234848484848, 26650.9477124183, 26641.636363636364, 88075.27692307692, 87087.08641975309, 99933.98780487805, 90089.17073170732, 94417.625,
196, 28323.792553191488, 26004.70873786408, 27912.11650485437, 31443.46113989637, 24421.964102564103, 11506.269058295964, 12893.021806853583, 25608.244791666668, 26334.4, 29202.538095238095, 16424.29476584022, 17222.694736842106, 15290.01038961039, 14218.216216216217, 15767.23670212766, 25661.352, 26341.628571428573, 27660.792, 25313.301470588234, 28008.826771653545, 69490.29126213593, 50706.60294117647, 87695.81521739131, 75470.69306930693, 63016.47244094488, 25923.726618705037, 26309.49565217391, 27458.697478991595, 26710.36842105263, 24982.211009174312, 85512.84375, 91509.95180722892, 103137.62857142858, 89195.49425287357, 96436.83116883117,
197, 30403.95061728395, 24192.369565217392, 26790.857923497268, 31528.88622754491, 24567.023923444976, 11607.6735395189, 12595.312182741116, 26398.87542087542, 26256.241379310344, 28000.22857142857, 16429.547904191615, 15220.113636363636, 15750.830136986302, 14215.21590909091, 15056.426229508197, 26419.264900662252, 26325.825581395347, 25666.833333333332, 27613.753731343284, 26037.475806451614, 68039.07619047619, 49464.248, 95007.17647058824, 71377.13541666667, 61581.32835820896, 24702.906542056076, 27028.561983471074, 26301.6091954023, 26071.306569343065, 26832.56129032258, 86565.35365853658, 89811.425, 97063.0, 91720.18072289157, 96662.27272727272,
198, 32622.478527607364, 27079.438679245282, 30852.104395604394, 33833.73809523809, 24726.393203883494, 12054.782287822878, 12739.067226890757, 27232.967479674797, 23441.26020408163, 27226.180616740086, 16768.39782016349, 15727.036745406824, 15337.698630136987, 15115.07520891365, 15523.125, 26796.044444444444, 26187.742574257427, 26310.92700729927, 26366.676470588234, 25451.443609022557, 63790.86, 48134.50387596899, 94662.47619047618, 83638.9540229885, 59831.846153846156, 24216.853211009173, 25569.879699248122, 26496.330985915494, 26473.29906542056, 26228.266233766233, 88013.93902439025, 89214.83561643836, 100206.8, 90720.21052631579, 96675.63513513513,
199, 28669.308457711442, 26221.576354679804, 30267.29213483146, 32929.094736842104, 26039.616915422885, 12384.51923076923, 12383.080745341615, 26903.77067669173, 25053.75903614458, 27576.632, 18062.416918429004, 16257.15050167224, 15145.346883468836, 14751.670846394984, 15491.15934065934, 27452.335483870967, 27341.64423076923, 26188.10843373494, 27009.103448275862, 26072.491124260356, 65018.592920353985, 49999.23880597015, 88275.0, 83121.84146341463, 62726.24031007752, 25199.477876106193, 26278.111940298506, 26190.727272727272, 25790.451612903227, 25145.159722222223, 90228.54022988505, 88984.03571428571, 98810.58461538462, 90278.97647058824, 93234.32467532468,
200, 30306.473372781064, 28078.664804469274, 28926.300578034683, 30870.092307692306, 28596.63, 11971.665322580646, 12344.09090909091, 26255.291187739465, 26497.425837320574, 25454.270758122744, 16793.19242902208, 16262.866666666667, 15382.81072555205, 14804.201986754966, 15685.61919504644, 28872.94871794872, 27289.15337423313, 25326.99019607843, 27071.13986013986, 27222.439024390245, 67073.83636363636, 48097.78846153846, 85064.16666666667, 82765.41935483871, 58666.796992481206, 25242.2268907563, 26416.028037383177, 26903.945205479453, 25963.87323943662, 25312.535714285714, 92225.66666666667, 89625.36231884058, 102459.41772151898, 93573.21686746988, 93435.69879518072,
